Telecom Software Jobs,https://www.naukri.com/telecom-software-jobs?xt=catsrch&qf[]=24.10,Sr Software Engineer,Mavenir,10-14 Yrs,Not disclosed,Bangalore/Bengaluru,"b' Role Summary Software Development Engineer: Plans, designs, develops and tests software...'","['Telecom', 'C++', 'Information Security Analyst', 'Networking', 'Project management', 'Manager Program Management', 'Cloud', 'Agile']",2021-03-25,2021-03-29
Telecom Software Jobs,https://www.naukri.com/telecom-software-jobs?xt=catsrch&qf[]=24.10,SOFTWARE DEVELOPMENT PROFESSIONALS ? C LINUX TELECOM EPC LTE,Rebaca Technologies Pvt. ltd.,2-6 Yrs,Not disclosed,"Kolkata, Bangalore/Bengaluru",b' Experience in Mobility and 5G Experience in EPC & LTE Experience in C/ C++ Development ...',"['Computer science', 'Telecom', 'C++', 'C', 'Linux', 'Analytical', 'Agile', 'EPC']",30+ Days Ago,2021-03-29
Telecom Software Jobs,https://www.naukri.com/telecom-software-jobs?xt=catsrch&qf[]=24.10,Software Developer - Telecom Industry,HRDevi Talent Acquisition,3-5 Yrs,Not disclosed,Bangalore/Bengaluru,"b' development experience on Linux, and be well versed concepts of signals, multi- threadi...'","['Technical product configuration', 'c++', 'C', 'design', 'MySQL', 'JavaScript', 'integration PHP', 'HTML']",30+ Days Ago,2021-03-29
Telecom Software Jobs,https://www.naukri.com/telecom-software-jobs?xt=catsrch&qf[]=24.10,Senior Software Engineer,TALKMETAKEME SOFTWARE SOLUTIONS PRIVATE LIMITED ,5-8 Yrs,"10,00,000 - 15,00,000 PA.",Pune,b' PRIVATE & CONFIDENTIALJob Title Software Engineer / Senior Software Engineer - OMSSECTI...',"['CI/CD DevOps', 'NetCracker', 'OMS', 'Architecture', 'Confluence', 'Senior Software Engineer', 'Telecom Domain', 'Bamboo']",2021-03-16,2021-03-29
Telecom Software Jobs,https://www.naukri.com/telecom-software-jobs?xt=catsrch&qf[]=24.10,"SOFTWARE ENGINEER, SR. II",Lam Research,3-8 Yrs,Not disclosed,Bangalore/Bengaluru,"b' Bachelor s in Engineering (Preferably Computer Science, Information tech, EE, EC, Telec...'","['RTOS', 'Computer science', 'Telecom', 'Socket programming', 'C++', 'Semiconductor', 'Debugging', 'Instrumentation']",2021-03-24,2021-03-29
Telecom Software Jobs,https://www.naukri.com/telecom-software-jobs?xt=catsrch&qf[]=24.10,Senior Software Engineer- C Embeeded,Ciena India Private Ltd.,3-7 Yrs,Not disclosed,Gurgaon/Gurugram,"b' of work experience in telecom domain, strong understanding of programming fundamentals ...'","['Networking products', 'Telecom', 'Optical networking', 'Ciena', 'Linux', 'Talent acquisition', 'Debugging', 'Telecommunication']",30+ Days Ago,2021-03-29
Telecom Software Jobs,https://www.naukri.com/telecom-software-jobs?xt=catsrch&qf[]=24.10,Senior Software Engineer - Python ( Gurgaon ),OASIS  ,9-14 Yrs,"10,00,000 - 15,00,000 PA.",Gurgaon/Gurugram,b' Role:To work on various technologies to maintain/develop application and mentor and coa...',"['Delhi', 'Gurgaon', 'Senior Software Engineer', 'Linux System Administration', 'HTML', 'IT', 'Devops', 'Jenkins']",2021-03-24,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,Opening For Telecom Engineer@ Tirupathi,Galore Networks Pvt Ltd,0-1 Yrs,Not disclosed,Tirupati,b' Preferred: Only Male Candidates /- Experience Required: Freshers and experienced candid...',"['BTS Installation', 'RF', 'Telecommunication', 'Networking', 'UBR', 'ISP', 'Routing', 'BTS Survey']",2021-03-26,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,Opening For Telecom Engineer@ Kolkata,Galore Networks Pvt Ltd,0-1 Yrs,"1,00,000 - 2,00,000 PA.","Kolkata, Asansol, Bankura",b' Preferred: Only Male Candidates /- Experience Required: Freshers and experienced candid...',"['BTS Installation', 'RF', 'Telecommunication', 'Networking', 'UBR', 'ISP', 'Routing', 'BTS Survey']",2021-03-22,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,Openings For Telecom Team Leader@Bangalore,Galore Networks Pvt Ltd,0-5 Yrs,Not disclosed,Bangalore/Bengaluru,b' Preferred: Only Male Candidates /- Candidate must be physically fit to work on field pr...',"['BTS Installation', 'circle lead', 'Networking', 'RF', 'ISP', 'Telecommunication', 'Routing', 'BTS Survey']",2021-03-23,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,Senior Java Developer (Telcom Domain),Oracle India Pvt. Ltd.,6-11 Yrs,"14,00,000 - 24,00,000 PA.",Bangalore/Bengaluru,b' Communications Global Business Unit (CAGBU) in Oracle is the leading worldwide provider...',"['Java', 'Telecom', 'Business Modeling', 'Revenue Management', 'Kafka', 'Telecommunication', 'Oracle']",2021-03-25,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,DevOps Engineer (Telecom Domain),Oracle India Pvt. Ltd.,1-6 Yrs,"5,00,000 - 15,00,000 PA.","Noida, Gurgaon/Gurugram, Bangalore/Bengaluru","b' The position requires having a very good knowledge and skills on Automation Framework, ...'","['Jenkins', '5G', 'Docker', 'Github', 'CI', 'Prometheus', 'Devops', 'Kubernetes']",2021-03-24,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,Jr. Customer Service Executive - Telecom Order Desk/Planning Process,Tata Communications Ltd,0-2 Yrs,Not disclosed,Chennai,b' Roles and Responsibilities B.E/B.Tech (ECE/CSE) with 0 to 2 years of Experience in Tele...',"['Telecom', 'Customer Service', 'Planning', 'Fresher']",2021-03-18,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,Opening For Telecom Engineer @Angul(Odisha),Galore Networks Pvt Ltd,1-2 Yrs,"50,000 - 2,00,000 PA.",Angul,b' Preferred: Only Male Candidates /- Experience Required: 1to 2 years from telecom backgr...',"['BTS Installation', 'Networking', 'RF', 'ISP', 'Telecommunication', 'Routing', 'BTS Survey', 'Switching']",2021-03-17,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,New Associate-Telecom Operations,Accenture Solutions Pvt Ltd,0-1 Yrs,Not disclosed,Bangalore/Bengaluru,b' Skill required: Telecom Operations - Service Fulfillment Designation: Management Level ...',"['Service management', 'Telecom', 'Configuration management', 'Network operations', 'Consulting', 'Back office', 'Customer service', 'Monitoring']",2021-03-24,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,MBA Internship- Telecom Research ( Hyderabad ),SG Analytics Pvt. Ltd.,0-1 Yrs,Not disclosed,Hyderabad/Secunderabad,b' Full Time : Its full time MBA Internship Opportunity An exciting opportunity has arisen...',"['English Writing', 'Telecom', 'Language Skills', 'Excel', 'MBA Internship', 'Secondary Research', 'Artificial Intelligence', 'Office Skills']",2021-03-27,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,Automation Test Engineer with Telecom(5Gcore / EPC or LTE) Domain,Rebaca Technologies Pvt. ltd.,2-5 Yrs,"5,00,000 - 12,00,000 PA.","Kolkata, Bangalore/Bengaluru",b' Experience in Manual testing Experience in Automation testing Experience in any BDD fra...',"['Test Engineering', 'Telecom', '4G', 'Bdd', 'Linux', 'Automation Testing', 'Perl', 'LTE']",2021-03-19,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,Senior Consultant (PCRF) Telecom Domain,Oracle India Pvt. Ltd.,2-7 Yrs,Not disclosed,"Noida, Gurgaon/Gurugram, Bangalore/Bengaluru",b' Senior Consultant Department CGBU Global Consulting The purpose of the Consulting Engin...',"['Aaa', 'SS7 Signalling', 'PCRF', 'dra', 'dsr', 'SS7', 'Diameter']",2021-03-24,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,Telecom/ Junior Telecom Engineer,Cyient Limited,1-6 Yrs,"1,00,000 - more than 3,00,000 PA.",Hyderabad/Secunderabad,"b' Greetings from Cyient Ltd, We are hiring Telecom/ Junior Telecom Engineer for Cyient- H...'",['Telecom Engineering'],2021-03-17,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,looking For electrical engineer freshers For a telecom company,ManpowerGroup Services India Private Limited ,0-2 Yrs,"1,50,000 - 2,00,000 PA.","Medak, Bhongir, Bhimavaram, Nizamabad",b' visit the sites of cell towerswilling to learn technologieshardworking willing to BTS e...',"['bts equipments', 'Electricals', 'operations and maintanance', 'Electrical Engineering', 'towers']",2021-03-17,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,Telecom Engineer - Gurgaon,Microland Limited,1-4 Yrs,"3,00,000 - more than 3,00,000 PA.",Gurgaon/Gurugram,b' Should be comfortable for rotational shiftsShould understand issues involved in Adminis...',"['troubleshooting', 'communication', 'Voice Mail', 'Incident management', 'NICE', 'CMS', 'analytical', 'AES']",2021-03-26,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,Associate-Telecom Operations,Accenture Solutions Pvt Ltd,1-3 Yrs,Not disclosed,Bangalore/Bengaluru,"b' Please note this role may require you to work in rotational shiftsIn this role, you are...'","['Service management', 'Telecom', 'Network infrastructure', 'Network operations', 'Consulting', 'Telecommunication', 'Customer service', 'Network management']",2021-03-25,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,Analyst-Telecom Operations,Accenture Solutions Pvt Ltd,3-5 Yrs,Not disclosed,Bangalore/Bengaluru,b' Skill required: Telecom Operations - Network Operations Center (NOC) Designation: Manag...',"['Service management', 'Analyst', 'Telecom', 'Network infrastructure', 'Network operations', 'Consulting', 'Telecommunication', 'Customer service']",2021-03-25,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,Telecom Engineer - Hyderabad,Microland Limited,1-4 Yrs,"3,00,000 - 3,75,000 PA.",Hyderabad/Secunderabad,b' Should be comfortable for rotational shifts Should understand issues involved in Admini...',"['Nice', 'Avaya Support', 'Troubleshooting Skills', 'Daily Reports', 'Voice Mail', 'CMS', 'Telecom Engineering', 'Incident Management']",2021-03-24,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,Java Developer (Telecom domain),Infosys Limited,4-8 Yrs,Not disclosed,Chennai,b' Awareness of latest technologies and trends Logical thinking and problem solving skills...',"['DIV', 'Java', 'Design Principles', 'Performance Engineering', 'Javascript', 'Agile', 'J2Ee', 'Microservices']",2021-03-15,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,New Associate-Telecom Operations,Accenture Solutions Pvt Ltd,0-1 Yrs,Not disclosed,Mumbai,b' Job Skill: Service Assurance Designation: Management Level - New Associate Job Location...',"['Service management', 'Outbound', 'Telecom', 'Performance management', 'Service assurance', 'Network operations', 'Consulting', 'Customer service']",2021-03-24,2021-03-29
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,"Core Java Developer, Telecom Applications",Oracle India Pvt. Ltd.,10-20 Yrs,"1,50,000 - 3,00,000 PA.",Bangalore/Bengaluru,"b' Java Developer, Communications Applications Job DescriptionCommunications Global Busine...'","['Core Java', 'Data Structures', 'Object Oriented Design', 'Kafka', 'Go', 'Redis', 'Spring Boot', 'ODA']",2021-03-18,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,BPO - Customer Care Executive/ Team Lead / QA / Trainer Tata BSS Noida,EXCELVANA PVT. LTD ,2-7 Yrs,"1,50,000 - more than 3,00,000 PA.","Noida, Ghaziabad, Delhi / NCR",b' We are hiring fresher candidates for both Domestic BPO and International BPO Call Cente...',"['BPO', 'voice', 'international bpo', 'domestic bpo', 'inbound', 'outbound', 'auditing', 'Customer Service']",2021-03-26,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,"Hiring For International BPO, MEET HR Shalini 048",24/7 Customer,0-4 Yrs,"50,000 - 3,00,000 PA.",Bangalore/Bengaluru,b' Shifts: Rotational Shifts (Primarily Night Shifts and 5 days Working )Master Graduates ...',"['BPO', 'Email Support', 'Customer Support', 'International Call Center', 'Non Voice Process', 'Semi Voice', 'Voice Process', 'Non Voice']",2021-03-19,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Immediate Openings For Freshers in Non Voice Process BPO,Zealous Services,0-1 Yrs,"1,00,000 - 1,25,000 PA.",Chennai(Nungambakkam),b' Shift Timings: Night Shift ( 6 Pm To 4 Am) We are happy to inform you that we are provi...',"['BPO', 'US Process', 'Communication Skills', 'Customer Support', 'International Call Center', 'Non Voice Process', 'freshers', 'US Shift']",2021-03-15,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,"Hiring For International BPO, MEET HR Laxmi 074",24/7 Customer,0-3 Yrs,"50,000 - 3,00,000 PA.",Bangalore/Bengaluru(Marathahalli),b' Shifts: Rotational Shifts (Primarily Night Shifts and 5 days Working )Master Graduates ...',"['Hiring', 'HR', 'International BPO']",2021-03-16,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,"Freshers, Sal 25k To 45k net - US Voice Process - International BPO",Creative Hands HR Consultancy,0-5 Yrs,"2,75,000 - 6,00,000 PA.","Hyderabad/Secunderabad, Pune, Chennai, Jaipur, Bangalore/Bengaluru, Delhi / NCR",b' Willing to work in Night shift timingUS Shift & 2 Days Week OFF Qualification : Graduat...',"['hexaware', 'day shift', 'international bpo', 'inbound', 'sutherland', 'outbound calling', 'microsoft', 'hcl']",2021-03-19,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Spot offer Walkin For freshers in BPO Non Voice,Zealous Services,NA,"90,000 - 1,25,000 PA.",Chennai,b' Shift Timings: Night Shift (6PM - 4AM)We provide great opportunity for freshersQualific...',"['BPO', 'Non Voice Process', 'Non Voice', 'semi voice', 'Bcom', 'Bba', 'Bca', 'International Call Center']",2021-03-29,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,"Spot Offer For freshers in BPO International Voice Process sal 25k
",Job Shop    ,0-5 Yrs,"2,00,000 - 4,50,000 PA.",Bangalore/Bengaluru,"b"" We are hiring Graduate fresher's and Undergraduates for Voice Process Salary Upto 4lacC...""","['BPO', 'customer service', 'voice', 'international bpo', 'technical support', 'inbound', 'outbound', 'Inbound Customer Service']",2021-03-27,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Hiring Freshers in BPO Semi-Voice Process Kukatpally HYD,Zealous Services,0-0 Yrs,"1,00,000 - 1,25,000 PA.",Hyderabad/Secunderabad(Kukatpally),b' Shift Timings: US Fixed Shift/ Night Shift (6:30 Pm to 4:30 Am)SPOT Offer For Freshers ...',"['Sales', 'International Call Center', 'Night Shift', 'Call Center', 'International BPO', 'Marketing']",2021-03-22,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Technical Sales Executive | PPC Calls II International BPO,SGS Services,0-5 Yrs,"1,75,000 - 4,75,000 PA.","Noida, New Delhi, Gurgaon/Gurugram",b' Whats App / Call - 9310500890Need Technical Sales Executive With Minimum Of 6 Months in...',"['BPO', 'PPC', 'International Call Center', 'GIFTCARD SALES', 'POPUP CALLS', 'US Shift', 'Technical Sales gift card process', 'Google AdWords']",2021-03-20,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Hindi Call Center ( CCE ) Bpo JOB !! Fresher,"Hindi Call Center, cce, voice, calling",0-3 Yrs,"1,25,000 - 3,25,000 PA.",Pune,b' checking with the delivery boy Night Shift (6:30pm to 3:30 am)Fixed Shift Job Types: Fu...',"['BPO', 'customer service', 'voice', 'Email Support', 'Cce', 'Calling', 'Inbound Calls', 'Voice Process']",2021-03-26,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Hindi Call Center ( CCE ) Bpo JOB !! Fresher,"Hindi Call Center, cce, voice, calling",0-2 Yrs,"1,25,000 - 2,50,000 PA.",Pune,b' checking with the delivery boy Night Shift (6:30pm to 3:30 am)Fixed Shift Job Types: Fu...',"['BPO', 'Email Support', 'Customer Service', 'Cce', 'Calling', 'Inbound Calls', 'Voice Process', 'Non Voice']",2021-03-16,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Bpo | International Voice Process | Sal upto 3.5 L | SIVA,Oxilum Technologies,0-5 Yrs,"2,75,000 - more than 3,00,000 PA.",Chennai,b' Shift Uk / US ShiftAny Degree (Graduation is not mandatory)For Freshers Up to 2 Lac CTC...',"['bpo', 'international bpo', 'sitel', 'wipro', 'css corp', 'sutherland', 'teleperformance', 'infosys']",2021-03-24,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,NTT DATA - Hiring For 2020 Batch - Non Voice - Healthcare BPO,NTT DATA GLOBAL DELIVERY SERVICES PRIVATE LIMITED,0-1 Yrs,Not disclosed,Chennai,b' Should be willing to work in night shiftsWe are looking for freshersShould be a graduat...',"['bpo', 'KYC', 'freshers', 'graduate', 'Healthcare Bpo', 'claims', 'medical billing', 'Fresher']",2021-03-20,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Top International BPO / Call Center Firm Hiring For Customer Support.,Rivera Manpower Services,0-5 Yrs,"2,00,000 - 6,00,000 PA.","Hyderabad/Secunderabad, Bangalore/Bengaluru",b' *CANDIDATES PLEASE NOTE : CALLS HAVE TO BE MADE TO OUR DESIGNATED RECRUITMENT CONSULTAN...',"['Customer Support', 'Call Center', 'International BPO', 'BPO', 'customer service', 'voice', 'technical support', 'mnc']",2021-03-25,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Top International BPO / Call Center Firm Hiring For Customer Service.,Rivera Manpower Services,0-5 Yrs,"2,00,000 - 6,00,000 PA.","Hyderabad/Secunderabad, Bangalore/Bengaluru",b' *CANDIDATES PLEASE NOTE : CALLS HAVE TO BE MADE TO OUR DESIGNATED RECRUITMENT CONSULTAN...',"['client servicing', 'client management', 'client relationship', 'Customer Service', 'mnc', 'Process Associate', 'Process Executive', 'fresher']",2021-03-22,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,International BPO Voice Process JOB - (Immediate Joining) - Hyderabad),tech mahindra ltd,1-6 Yrs,"2,00,000 - 4,00,000 PA.",Hyderabad/Secunderabad,b' Greetings From Tech Mahindra ! We are hiring for International Voice Process.Someone wh...',"['BPO', 'IT Enabled Services', 'Customer Service', 'International Call Center', 'US Shift', 'UK Shift', 'Inbound', 'International Sales']",2021-03-16,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,"Freshers, Sal 25k To 45k net - US Voice Process - International BPO
",Job Shop    ,NA,"1,75,000 - 4,00,000 PA.",Bangalore/Bengaluru,b' Willing to work in Night shift timingUS Shift & 2 Days Week OFFQualification : Graduati...',"['BPO', 'tsa', 'International Call Center', 'US Shift', 'graduate freshers', 'Voice Process', 'UK Shift', 'CSA']",2021-03-20,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,"Freshers, Sal 25k To 45k net - US Voice Process - International BPO
",Job Shop    ,0-5 Yrs,"1,75,000 - 4,00,000 PA.",Bangalore/Bengaluru,b' Willing to work in Night shift timingUS Shift & 2 Days Week OFFQualification : Graduati...',"['BPO', 'tsa', 'International Call Center', 'US Shift', 'graduate freshers', 'Voice Process', 'UK Shift', 'CSA']",2021-03-18,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Computer Operator/data Entry/bpo,Computer Operator/data Entry/bpo,0-3 Yrs,"1,25,000 - 3,25,000 PA.",Pune,"b' Fixed Shift Freshers WelcomeHe will also do filing, copying, and Print Document as requ...'","['BPO', 'data entry', 'Customer Service', 'Word', 'MNC', 'Computer Operating', 'Data Maintenance', 'Voice Process']",2021-03-27,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,BPO Customer Support Executive,BPO Customer Support Executive,0-3 Yrs,"1,25,000 - 3,25,000 PA.",Pune,b' checking with the delivery boyFixed Shift Freshers & Experience are welcome Minimum Qua...',"['BPO', 'Inbound Process', 'Customer Service', 'Call Center Operations', 'MNC', 'Calling', 'Excel Sheet', 'Voice Process']",2021-03-24,2021-03-29
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,SPOT Offer For Freshers in BPO Semi-Voice Process Kukatpally HYD,Zealous Services,0-0 Yrs,"1,00,000 - 1,25,000 PA.",Hyderabad/Secunderabad(Kukatpally),b' Shift Timings: US Fixed Shift/ Night Shift (7:30 Pm to 5:30 Am)SPOT Offer For Freshers ...',"['BPO', 'voice', 'Sales', 'International Call Center', 'Night Shift', 'Call Center', 'International BPO', 'Marketing']",2021-03-29,2021-03-29
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Legal Manager - NON - Litigation,M M LEGAL ASSOCIATES,10-17 Yrs,"10,00,000 - 20,00,000 PA.",Mumbai Suburban,"b' Looking for Sr Legal Manager in property acquisition, manage all the aspects related to...'","['Non Litigation', 'Agreements', 'Corporate Law', 'MoU', 'Llb', 'Legal Documentation', 'Vetting', 'Legal Management']",2021-03-22,2021-03-29
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Manager / AGM - Legal,Ahluwalia Contracts (India) Ltd.,10-15 Yrs,Not disclosed,Delhi / NCR,b' This position demands a Result-driven professional with 10-15+ years of experience in L...',"['Arbitration', 'Litigation', 'Legal', 'Criminal Matters', 'Corporate Law', 'Risk Identification']",2021-03-23,2021-03-29
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Internship Trainee - Legal. Location : Mumbai,Receivables Exchange of India Limited,0-1 Yrs,"50,000 - 1,00,000 PA.",Mumbai,"b' This is a six months internship, hence should be available for entire 6 months without ...'","['legal internship', 'Llb', 'Companies Act', 'Legal Documentation', 'Legal Advice', 'Compliance', 'Non Litigation', 'Vetting']",2021-03-24,2021-03-29
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Manager - Legal,The Himalayan Drug,8-12 Yrs,Not disclosed,Bangalore/Bengaluru,b' Graduate / Post graduate in law from reputed college',"['Legal Notices', 'Intellectual Property', 'corporate lawyer', 'Drafting', 'Opinions', 'Purchase', 'Procurement Contracts', 'Vetting']",2021-03-25,2021-03-29
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Dy General Manager - Legal & Secretarial,Ampere by Greaves Cotton Ltd  ,8-13 Yrs,Not disclosed,Bangalore/Bengaluru,"b' Assist in Transaction advisory, Acquisitions, mergers, Fund Raising, etc. for holding c...'","['Drafting', 'Legal', 'Secretarial Activities', 'RBI', 'Transaction Advisory', 'IPR', 'Litigation Management', 'Agreements']",2021-03-17,2021-03-29
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Urgent Opening For Legal Officer - Bangalore,Maatrum Technologies and Legal Ventures Pvt Ltd,1-5 Yrs,"1,25,000 - 6,00,000 PA.",Bangalore/Bengaluru,b' Kannada Reading 2-5 years of experience in local land laws of Andhra Pradesh Good writt...',"['Communication Skills', 'Llb', 'Real Estate', 'Legal', 'Vetting', 'Land Laws', 'Verbal Communication']",2021-03-15,2021-03-29
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Executive Legal,Schneider Electric,2-7 Yrs,Not disclosed,Bangalore/Bengaluru,b' Roles and Responsibilities Legal and commercial support Preparing draft contracts and u...',"['Legal', 'Contracts', 'Automation', 'Critical Power', 'LV switchgear', 'MV switchgear', 'UPS', 'Data Centers']",2021-03-29,2021-03-29
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Legal Attorney - Corporate Law - Restaurant - LLB/LLM,Apprentice Education and Consulting Services LLP,2-3 Yrs,Not disclosed,Bangalore/Bengaluru,b' Administrative and managerial experience preferred Minimum 3 years- experience in a law...',"['LLB', 'Litigation', 'LLM', 'Corporate Law', 'Legal Jobs in Hospitality', 'Regulatory Compliance']",2021-03-17,2021-03-29
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Intern- Legal - Gurgaon,SS Supply Chain Solutions Pvt. Ltd. (3SC),0-3 Yrs,"2,00,000 - 2,50,000 PA.",Gurgaon/Gurugram,b' Note: Internship period would be from 3-6 monthsShould have exposure in Contract drafti...',"['contract management', 'Arbitration', 'Litigation', 'Proof Reading', 'Legal Operations', 'Legal Drafting']",2021-03-23,2021-03-29
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Legal Associate,EVC LABS PRIVATE LIMITED,0-5 Yrs,"5,00,000 - 13,00,000 PA.",Gurgaon/Gurugram(Sohna Road),b' Job Role: The Legal Consultant will report directly to the CFO and Legal Counsel(India)...',"['Legal Advice', 'Legal Consultancy', 'Legal Issues', 'Vetting', 'Legal Compliance', 'NDA', 'MSA', 'Legal Drafting']",2021-03-15,2021-03-29
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Manager/ Senior Manager Legal,Evalueserve.com Pvt. Ltd,8-12 Yrs,Not disclosed,Gurgaon/Gurugram,"b' Drafting, reviewing and negotiating a wide variety of global client contracts including...'","['Vendor Contracts', 'legal contracts', 'Contract Drafting', 'Litigation', 'Drafting Agreements']",2021-03-18,2021-03-29
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Legal Manager,Larsen & Toubro Limited,6-11 Yrs,"11,00,000 - 14,00,000 PA.","Chennai, Bangalore/Bengaluru",b' vi) briefing external lawyers and forward / arrange all the documents required by the e...',"['Drafting', 'Legal Documentation', 'Legal Management', 'land matters', 'RERA', 'Sale Deed', 'Vetting', 'Criminal Matters']",2021-03-18,2021-03-29
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,"Senior Manager, Legal",Invesco,8-10 Yrs,Not disclosed,Hyderabad/Secunderabad,"b' POSITION:Legal Counsel, Invesco (India) Pvt LtdReports to:Head of Legal, Invesco Asset ...'","[' Corporate legal', 'commercial legal ', 'compliance', 'Legal Research', 'Legal', 'Company secretarial ', 'Litigation Management']",2021-03-18,2021-03-29
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Manager Legal (Transaction lawyer),Lodha group,5-10 Yrs,Not disclosed,Mumbai (All Areas),b' LLB with 5+ years of experience',"['Commercial', 'Drafting', 'Negotiation', 'Takeover', 'Transaction Advisory', 'JV', 'Acquisition']",2021-03-17,2021-03-29
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Legal Consultant - Offrole position,Jones Lang LaSalle Property Consultants (India) Pv    t. Ltd.,0-3 Yrs,Not disclosed,Bangalore/Bengaluru,b' You also have good communication skills',"['Commercial Contracts', 'Legal Consultancy']",2021-03-27,2021-03-29
